cat_level_name,cat_level_url,Category_Level_1,Category_Level_2,Category_Level_3,Category_Level_4,Category_Level_5,Category_Level_6,Category_Level_7,Category_Level_8,Category_Level_9,Category_Level_10
electronics > Car & Vehicle Electronics > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Car Electronics Installation Equipment > Carpet,https://www.amazon.ae/Carpet-Electronics-Installation-Equipment/b?ie=UTF8&node=12304416031,electronics , Car & Vehicle Electronics , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Car Electronics Installation Equipment , Carpet,,,,
electronics > Car & Vehicle Electronics > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Car Electronics Installation Equipment > Heat-Shrink Tubing,https://www.amazon.ae/Heat-Shrink-Tubing-Electronics-Installation-Equipment/b?ie=UTF8&node=12304420031,electronics , Car & Vehicle Electronics , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Car Electronics Installation Equipment , Heat-Shrink Tubing,,,,
electronics > Car & Vehicle Electronics > Car & Vehicle Electronic Accessories > Car Audio & Video Accessories > Car Electronics Installation Equipment > Power-Distribution Components,https://www.amazon.ae/Power-Distribution-Components-Electronics-Installation-Equipment/b?ie=UTF8&node=12304428031,electronics , Car & Vehicle Electronics , Car & Vehicle Electronic Accessories , Car Audio & Video Accessories , Car Electronics Installation Equipment , Power-Distribution Components,,,,
electronics > Car & Vehicle Electronics > Car Electronics > Car Audio & Video > Car Audio Speakers & Subwoofers > Coaxial Car Speakers,https://www.amazon.ae/b?node=12304442031&ref=sr_nr_n_1,electronics , Car & Vehicle Electronics , Car Electronics , Car Audio & Video , Car Audio Speakers & Subwoofers , Coaxial Car Speakers,,,,
electronics > Car & Vehicle Electronics > Car Electronics > Car Audio & Video > Car Audio Speakers & Subwoofers > Car Component Subwoofers,https://www.amazon.ae/b?node=12304443031&ref=sr_nr_n_2,electronics , Car & Vehicle Electronics , Car Electronics , Car Audio & Video , Car Audio Speakers & Subwoofers , Car Component Subwoofers,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Audio & Video Accessories > Webcams & VoIP Equipment > Webcam Mounts",https://www.amazon.ae/b?node=27295755031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Audio & Video Accessories , Webcams & VoIP Equipment , Webcam Mounts,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Audio & Video Accessories > Webcams & VoIP Equipment > Webcam Stands",https://www.amazon.ae/b?node=27295754031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Audio & Video Accessories , Webcams & VoIP Equipment , Webcam Stands,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboard & Mice Accessories > Computer Keyboard Covers",https://www.amazon.ae/b?node=12050459031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboard & Mice Accessories , Computer Keyboard Covers,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboard & Mice Accessories > Mouse Pads",https://www.amazon.ae/b?node=12050460031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboard & Mice Accessories , Mouse Pads,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Keyboards, Mice & Input Devices > Computer Keyboard & Mice Accessories > Wrist Rests",https://www.amazon.ae/b?node=12422870031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories ," Keyboards, Mice & Input Devices ", Computer Keyboard & Mice Accessories , Wrist Rests,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Bags, Cases & Sleeves > Laptop & Netbook Computer Backpacks",https://www.amazon.ae/b?node=12050461031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories ," Laptop Bags, Cases & Sleeves ", Laptop & Netbook Computer Backpacks,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Bags, Cases & Sleeves > Laptop & Netbook Computer Briefcases",https://www.amazon.ae/b?node=12050462031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories ," Laptop Bags, Cases & Sleeves ", Laptop & Netbook Computer Briefcases,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Bags, Cases & Sleeves > Hard Case Shells for Laptops & Netbooks",https://www.amazon.ae/b?node=12050463031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories ," Laptop Bags, Cases & Sleeves ", Hard Case Shells for Laptops & Netbooks,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Bags, Cases & Sleeves > Laptop Messenger & Shoulder Bags",https://www.amazon.ae/b?node=12050464031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories ," Laptop Bags, Cases & Sleeves ", Laptop Messenger & Shoulder Bags,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Bags, Cases & Sleeves > Laptop Sleeves",https://www.amazon.ae/b?node=12050466031&ref=sr_nr_n_5,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories ," Laptop Bags, Cases & Sleeves ", Laptop Sleeves,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Chargers & Docking Stations > Car Chargers",https://www.amazon.ae/Car-Chargers-Docking-Stations/b?ie=UTF8&node=12050467031,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Chargers & Docking Stations , Car Chargers,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Chargers & Docking Stations > Chargers & Power Supplies",https://www.amazon.ae/Chargers-Power-Supplies-Docking-Stations/b?ie=UTF8&node=12050468031,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Chargers & Docking Stations , Chargers & Power Supplies,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Cooling Pads & External Fans > External Cooling Fans",https://www.amazon.ae/External-Cooling-Fans-Pads/b?ie=UTF8&node=12050471031,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Cooling Pads & External Fans , External Cooling Fans,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Skins & Decals > Laptop Decals",https://www.amazon.ae/b?node=26958041031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Skins & Decals , Laptop Decals,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Laptop Accessories > Laptop Skins & Decals > Laptop Skins",https://www.amazon.ae/b?node=26958042031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Laptop Accessories , Laptop Skins & Decals , Laptop Skins,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Printer Accessories > Printer Ink, Toner & Ribbons > Printer Ink Cartridges",https://www.amazon.ae/b?node=12050484031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Printer Accessories ," Printer Ink, Toner & Ribbons ", Printer Ink Cartridges,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Printer Accessories > Printer Ink, Toner & Ribbons > Printer Toner Cartridges",https://www.amazon.ae/b?node=12050486031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Printer Accessories ," Printer Ink, Toner & Ribbons ", Printer Toner Cartridges,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Printer Accessories > Printer Transfer Belts, Rollers & Units > Printer Transfer Belts",https://www.amazon.ae/Printer-Transfer-Belts-Rollers-Units/b?ie=UTF8&node=12050487031,electronics ," Computers, Components & Accessories ", Computer Accessories , Printer Accessories ," Printer Transfer Belts, Rollers & Units ", Printer Transfer Belts,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Bags, Cases & Sleeves > Tablet Cases",https://www.amazon.ae/b?node=12050472031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories ," Tablet Bags, Cases & Sleeves ", Tablet Cases,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Bags, Cases & Sleeves > Tablet Keyboard Cases",https://www.amazon.ae/b?node=12050473031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories ," Tablet Bags, Cases & Sleeves ", Tablet Keyboard Cases,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Bags, Cases & Sleeves > Tablet Messenger & Shoulder Bags",https://www.amazon.ae/b?node=12050474031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories ," Tablet Bags, Cases & Sleeves ", Tablet Messenger & Shoulder Bags,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Tablet Accessories > Tablet Bags, Cases & Sleeves > Tablet Sleeves",https://www.amazon.ae/b?node=12050475031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Computer Accessories , Tablet Accessories ," Tablet Bags, Cases & Sleeves ", Tablet Sleeves,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables > Ethernet Cables",https://www.amazon.ae/b?node=12050360031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables , Ethernet Cables,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables > Network Fiber Optic Cables",https://www.amazon.ae/b?node=12050361031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables , Network Fiber Optic Cables,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables > HDMI Cables",https://www.amazon.ae/b?node=12304118031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables , HDMI Cables,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables > Lightning Cables",https://www.amazon.ae/b?node=12050364031&ref=sr_nr_n_5,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables , Lightning Cables,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables > RGB Cables",https://www.amazon.ae/b?node=12050368031&ref=sr_nr_n_6,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables , RGB Cables,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables > SATA Cables",https://www.amazon.ae/b?node=12050370031&ref=sr_nr_n_7,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables , SATA Cables,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables > USB Cables",https://www.amazon.ae/b?node=12050374031&ref=sr_nr_n_8,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables , USB Cables,,,,
"electronics > Computers, Components & Accessories > Computer Accessories > Cables & Accessories > Cables > Flat Ribbon Cables",https://www.amazon.ae/b?node=27891359031&ref=sr_nr_n_9,electronics ," Computers, Components & Accessories ", Computer Accessories , Cables & Accessories , Cables , Flat Ribbon Cables,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > Internal Components > Internal Fans & Cooling Components > CPU Fans",https://www.amazon.ae/b?node=12050422031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , Internal Components , Internal Fans & Cooling Components , CPU Fans,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > Internal Components > Internal Fans & Cooling Components > Computer Case Fans",https://www.amazon.ae/b?node=12050423031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , Internal Components , Internal Fans & Cooling Components , Computer Case Fans,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > Internal Components > Internal Fans & Cooling Components > Computer Heatsinks",https://www.amazon.ae/b?node=12050427031&ref=sr_nr_n_3,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , Internal Components , Internal Fans & Cooling Components , Computer Heatsinks,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > Internal Components > Internal Fans & Cooling Components > Water Cooling Systems",https://www.amazon.ae/b?node=12050428031&ref=sr_nr_n_4,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , Internal Components , Internal Fans & Cooling Components , Water Cooling Systems,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > Internal Components > Internal Fans & Cooling Components > Thermal Paste & Pads",https://www.amazon.ae/b?node=22217616031&ref=sr_nr_n_5,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , Internal Components , Internal Fans & Cooling Components , Thermal Paste & Pads,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > Internal Components > Internal Data Storage > Internal Hard Drives",https://www.amazon.ae/b?node=12050287031&ref=sr_nr_n_1,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , Internal Components , Internal Data Storage , Internal Hard Drives,,,,
"electronics > Computers, Components & Accessories > Components & Replacement Parts > Internal Components > Internal Data Storage > Internal Solid State Drives",https://www.amazon.ae/b?node=12050288031&ref=sr_nr_n_2,electronics ," Computers, Components & Accessories ", Components & Replacement Parts , Internal Components , Internal Data Storage , Internal Solid State Drives,,,,
